gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSG00000006194	ENST00000219069,ENST00000538765,ENST00000572123,ENST00000572748,ENST00000573578,ENST00000573951,ENST00000574253,ENST00000574674,ENST00000575332,ENST00000575823	2191.00	2010.71	2136.47	39.74	29.93
ENSG00000006210	ENST00000006053,ENST00000563383,ENST00000564948,ENST00000565912	3323.75	3143.46	827.00	9.84	7.41
ENSG00000006282	ENST00000006658,ENST00000356488,ENST00000393244,ENST00000502911,ENST00000503063,ENST00000503127,ENST00000504265,ENST00000504271,ENST00000504334,ENST00000505085,ENST00000505336,ENST00000505456,ENST00000505559,ENST00000505656,ENST00000508528,ENST00000508598,ENST00000510917,ENST00000511347,ENST00000511605,ENST00000511845,ENST00000511937,ENST00000512181,ENST00000512416,ENST00000513618,ENST00000515526,ENST00000515619,ENST00000619622	2489.12	2308.83	4850.00	78.57	59.17
ENSG00000006283	ENST00000352832,ENST00000354983,ENST00000358244,ENST00000359106,ENST00000360761,ENST00000416767,ENST00000429973,ENST00000442258,ENST00000502264,ENST00000503436,ENST00000503485,ENST00000503607,ENST00000504076,ENST00000505165,ENST00000506406,ENST00000506520,ENST00000507336,ENST00000507510,ENST00000507609,ENST00000507896,ENST00000510115,ENST00000510366,ENST00000511765,ENST00000511768,ENST00000512389,ENST00000513689,ENST00000513964,ENST00000514079,ENST00000514181,ENST00000514717,ENST00000515165,ENST00000515411,ENST00000515765,ENST00000570567	6297.73	6117.44	417.70	2.55	1.92
ENSG00000006327	ENST00000326577,ENST00000341627,ENST00000571351,ENST00000573001,ENST00000574699,ENST00000575124,ENST00000575836	1019.85	839.56	10679.00	475.75	358.26
ENSG00000006377	ENST00000493273,ENST00000518156,ENST00000555308	1527.33	1347.05	0.00	0.00	0.00
ENSG00000006432	ENST00000381250,ENST00000553414,ENST00000554024,ENST00000554146,ENST00000554752,ENST00000555993,ENST00000611979	9141.90	8961.61	3255.00	13.59	10.23
ENSG00000006451	ENST00000005257,ENST00000434466,ENST00000436179,ENST00000466491,ENST00000468201	1686.17	1505.88	1522.00	37.80	28.47
ENSG00000006453	ENST00000005260,ENST00000462558,ENST00000473569,ENST00000479789,ENST00000480580	3432.28	3251.99	1292.13	14.86	11.19
ENSG00000006459	ENST00000397560,ENST00000472616,ENST00000478996	4139.53	3959.25	169.00	1.60	1.20
ENSG00000006468	ENST00000242066,ENST00000399357,ENST00000403527,ENST00000403685,ENST00000405192,ENST00000405218,ENST00000405358,ENST00000420159,ENST00000421381,ENST00000430479,ENST00000431887,ENST00000433547,ENST00000438956,ENST00000443137,ENST00000443608,ENST00000460438,ENST00000472931,ENST00000476355,ENST00000476720,ENST00000483075,ENST00000485475,ENST00000493831,ENST00000497115	2063.75	1883.46	127.00	2.52	1.90
ENSG00000006530	ENST00000355413,ENST00000465241,ENST00000473247,ENST00000473884,ENST00000492693,ENST00000494053,ENST00000494688,ENST00000495028,ENST00000496273,ENST00000496784	1808.22	1627.94	847.00	19.46	14.65
ENSG00000006534	ENST00000342456,ENST00000527514,ENST00000612297,ENST00000614849,ENST00000615368,ENST00000615463,ENST00000616697,ENST00000617288,ENST00000617449,ENST00000619675	2626.26	2445.97	1737.00	26.56	20.00
ENSG00000006555	ENST00000371274,ENST00000371276,ENST00000448308,ENST00000474654,ENST00000488771	1831.60	1651.32	0.00	0.00	0.00
ENSG00000006576	ENST00000248550,ENST00000275575,ENST00000307305,ENST00000415251,ENST00000416283,ENST00000422959,ENST00000424760,ENST00000450574,ENST00000454592,ENST00000468351,ENST00000470215,ENST00000479515	2305.15	2124.86	1181.00	20.79	15.65
ENSG00000006606	ENST00000005180,ENST00000394905	526.00	345.75	107.00	11.57	8.72
ENSG00000006607	ENST00000264042,ENST00000373287,ENST00000412332,ENST00000413432,ENST00000418082,ENST00000422951,ENST00000444371,ENST00000445489,ENST00000464142,ENST00000467260,ENST00000470617,ENST00000471447,ENST00000473082,ENST00000473510,ENST00000476799,ENST00000478489,ENST00000479427,ENST00000485051,ENST00000486736,ENST00000491425,ENST00000492868,ENST00000496470	2858.19	2677.92	2059.03	28.76	21.66
ENSG00000006611	ENST00000005226,ENST00000318024,ENST00000526181,ENST00000526313,ENST00000527020,ENST00000527551,ENST00000527720,ENST00000529563,ENST00000530700,ENST00000534556,ENST00000624811	1785.79	1605.59	48.00	1.12	0.84
ENSG00000006625	ENST00000005374,ENST00000275428,ENST00000409144,ENST00000409390,ENST00000409436,ENST00000426081,ENST00000440082,ENST00000447901,ENST00000598361	1036.41	856.12	1786.00	78.03	58.76
ENSG00000006634	ENST00000265728,ENST00000413643,ENST00000430279,ENST00000431138,ENST00000486925,ENST00000495067,ENST00000498144,ENST00000498726	1134.29	954.01	873.43	34.24	25.79
ENSG00000006638	ENST00000375190,ENST00000411851,ENST00000587717,ENST00000589966	2320.05	2139.76	98.00	1.71	1.29
ENSG00000006652	ENST00000005558,ENST00000403825,ENST00000417662,ENST00000421296,ENST00000429071,ENST00000432734,ENST00000440625,ENST00000443101,ENST00000445335,ENST00000462155,ENST00000466459,ENST00000470441,ENST00000476927,ENST00000486688,ENST00000489994,ENST00000535603,ENST00000621379	1959.34	1779.06	542.00	11.39	8.58
ENSG00000006659	ENST00000360675,ENST00000392052,ENST00000601802	672.00	491.74	0.00	0.00	0.00
ENSG00000006695	ENST00000261643,ENST00000429152,ENST00000580561,ENST00000581931	2565.93	2385.64	556.67	8.73	6.57
ENSG00000006704	ENST00000265755,ENST00000424337,ENST00000455841,ENST00000470715,ENST00000476977,ENST00000486086,ENST00000489094	2288.15	2107.88	1323.00	23.48	17.68
ENSG00000006712	ENST00000221265,ENST00000416728,ENST00000595379,ENST00000595564,ENST00000595797,ENST00000597365,ENST00000598127,ENST00000598594	2031.44	1851.18	4256.00	85.99	64.76
ENSG00000006715	ENST00000265745,ENST00000310301,ENST00000395969,ENST00000413141,ENST00000414632,ENST00000418457,ENST00000439468,ENST00000448833,ENST00000457055,ENST00000462429,ENST00000466017,ENST00000482217,ENST00000485955,ENST00000490924	2083.04	1902.75	1367.00	26.87	20.24
ENSG00000006740	ENST00000262444,ENST00000340825,ENST00000379672,ENST00000538915,ENST00000544416,ENST00000578087,ENST00000578442,ENST00000580768,ENST00000581437,ENST00000583608,ENST00000584974,ENST00000616670	3480.65	3300.36	367.00	4.16	3.13
ENSG00000006744	ENST00000338034,ENST00000395962,ENST00000426905,ENST00000446899,ENST00000465825,ENST00000476042,ENST00000480891,ENST00000484122,ENST00000487229,ENST00000491478,ENST00000492559,ENST00000578071,ENST00000578104,ENST00000578991,ENST00000580504,ENST00000581499,ENST00000583371,ENST00000584650,ENST00000609101,ENST00000609345,ENST00000609757	2754.53	2574.24	4363.00	63.39	47.74
ENSG00000006747	ENST00000297029,ENST00000341757,ENST00000417018,ENST00000436854,ENST00000473722,ENST00000476649,ENST00000486980,ENST00000518849,ENST00000519209,ENST00000523729	3137.00	2956.71	43.93	0.56	0.42
ENSG00000006756	ENST00000217890,ENST00000381154,ENST00000458014,ENST00000481340,ENST00000494870,ENST00000495294,ENST00000559324	5159.00	4978.71	14.79	0.11	0.08
ENSG00000006757	ENST00000381042,ENST00000442940,ENST00000444736,ENST00000537427	1195.82	1015.54	206.00	7.59	5.71
ENSG00000006788	ENST00000252172,ENST00000418404,ENST00000621918	5916.00	5735.71	39.00	0.25	0.19
ENSG00000006831	ENST00000357103,ENST00000535774,ENST00000537190,ENST00000537545,ENST00000540974,ENST00000543456,ENST00000544470	4006.97	3826.68	7291.00	71.26	53.66
ENSG00000006837	ENST00000265334,ENST00000518990,ENST00000519312,ENST00000520592,ENST00000520693,ENST00000521118,ENST00000521755,ENST00000522501,ENST00000523054,ENST00000523832	967.10	786.84	7.00	0.33	0.25
ENSG00000007001	ENST00000005756,ENST00000460456,ENST00000489438,ENST00000605860	1640.75	1460.46	0.00	0.00	0.00
ENSG00000007038	ENST00000005995,ENST00000450020,ENST00000570594,ENST00000570629,ENST00000571141,ENST00000574265,ENST00000574813,ENST00000575199,ENST00000575739,ENST00000577043	773.00	592.76	0.00	0.00	0.00
ENSG00000007047	ENST00000262891,ENST00000300843,ENST00000587566,ENST00000588533,ENST00000588621,ENST00000590897,ENST00000590909,ENST00000592207,ENST00000592762,ENST00000620044,ENST00000622871	3051.10	2870.81	1587.00	20.68	15.57
ENSG00000007062	ENST00000447510,ENST00000502501,ENST00000502943,ENST00000503884,ENST00000504842,ENST00000505450,ENST00000508167,ENST00000508322,ENST00000508940,ENST00000510224,ENST00000511153,ENST00000511270,ENST00000512304,ENST00000513108,ENST00000513448,ENST00000513946,ENST00000514693,ENST00000514967,ENST00000539194,ENST00000540805	1721.25	1541.10	0.00	0.00	0.00
ENSG00000007080	ENST00000445755,ENST00000596123,ENST00000597436,ENST00000602080	947.73	767.44	2948.00	143.68	108.20
ENSG00000007129	ENST00000187608,ENST00000401445,ENST00000407170,ENST00000457737,ENST00000482870,ENST00000618577	1236.50	1056.23	0.00	0.00	0.00
ENSG00000007168	ENST00000397193,ENST00000397195,ENST00000570400,ENST00000571289,ENST00000571495,ENST00000572915,ENST00000574213,ENST00000574468,ENST00000574816,ENST00000575477,ENST00000576586,ENST00000609078,ENST00000610190	1295.30	1115.02	2122.00	71.18	53.60
ENSG00000007171	ENST00000313735,ENST00000621962	4176.00	3995.71	94.00	0.88	0.66
ENSG00000007174	ENST00000262442,ENST00000396001,ENST00000454412,ENST00000578834,ENST00000579406,ENST00000579602,ENST00000579703,ENST00000579813,ENST00000579828,ENST00000580255,ENST00000581682,ENST00000583192,ENST00000584663,ENST00000585197,ENST00000608377	2057.71	1877.42	3.00	0.06	0.05
ENSG00000007202	ENST00000389003,ENST00000528896,ENST00000544884,ENST00000577261,ENST00000577417,ENST00000577580,ENST00000579253,ENST00000579924,ENST00000580395,ENST00000580882,ENST00000581064,ENST00000581267,ENST00000582417,ENST00000582901,ENST00000583403,ENST00000583860	6684.28	6503.99	23207.53	133.46	100.50
ENSG00000007216	ENST00000314669,ENST00000444914,ENST00000459818,ENST00000541739,ENST00000545060,ENST00000577903,ENST00000579281	2153.57	1973.28	0.00	0.00	0.00
ENSG00000007237	ENST00000323816,ENST00000396115,ENST00000432992,ENST00000437099,ENST00000542249,ENST00000578456,ENST00000578599,ENST00000578655,ENST00000579140,ENST00000579158,ENST00000580043,ENST00000580811,ENST00000580865,ENST00000581112,ENST00000581871,ENST00000583882,ENST00000584146,ENST00000584389,ENST00000585266	4547.08	4366.80	444.00	3.80	2.86
ENSG00000007255	ENST00000006275,ENST00000585934,ENST00000587818,ENST00000588062,ENST00000592647	726.17	545.89	163.00	11.17	8.41
ENSG00000007264	ENST00000310132,ENST00000395040,ENST00000395045,ENST00000585778,ENST00000587180,ENST00000588983,ENST00000590028,ENST00000590493,ENST00000590821,ENST00000590849,ENST00000590980,ENST00000591059,ENST00000592300,ENST00000592612,ENST00000612526,ENST00000619596	1927.74	1747.45	37.00	0.79	0.60
ENSG00000007306	ENST00000006724,ENST00000401731,ENST00000599715,ENST00000602225	1197.75	1017.48	0.00	0.00	0.00
ENSG00000007312	ENST00000006750,ENST00000349817,ENST00000392795,ENST00000558969,ENST00000559358,ENST00000583260	842.67	662.46	0.00	0.00	0.00
ENSG00000007314	ENST00000435607,ENST00000578147,ENST00000581514,ENST00000584310	7438.25	7257.96	59.00	0.30	0.23
ENSG00000007341	ENST00000343210,ENST00000358039,ENST00000360743,ENST00000361846,ENST00000369664,ENST00000369666,ENST00000369669,ENST00000418497,ENST00000459630,ENST00000463235,ENST00000466360,ENST00000467335,ENST00000470519,ENST00000470683,ENST00000473206,ENST00000477332,ENST00000477682,ENST00000479436,ENST00000480988,ENST00000485753,ENST00000490067,ENST00000490715,ENST00000492274,ENST00000495109,ENST00000497235,ENST00000497457,ENST00000498197,ENST00000498383	1447.98	1267.73	281.48	8.30	6.25
ENSG00000007350	ENST00000369912,ENST00000369915,ENST00000426203,ENST00000426989,ENST00000439635,ENST00000463884,ENST00000465168,ENST00000482044	879.88	699.62	4.00	0.21	0.16
ENSG00000007372	ENST00000241001,ENST00000379107,ENST00000379109,ENST00000379111,ENST00000379115,ENST00000379123,ENST00000379129,ENST00000379132,ENST00000419022,ENST00000423822,ENST00000438681,ENST00000455099,ENST00000464174,ENST00000470027,ENST00000471303,ENST00000474783,ENST00000481563,ENST00000494377,ENST00000524853,ENST00000525535,ENST00000527769,ENST00000530373,ENST00000530714,ENST00000531910,ENST00000532175,ENST00000532916,ENST00000533156,ENST00000533333,ENST00000534353,ENST00000534390,ENST00000606377	6860.00	6679.71	1.00	0.01	0.00
ENSG00000007376	ENST00000007264,ENST00000561734,ENST00000562070,ENST00000563560,ENST00000565377,ENST00000565503,ENST00000565809,ENST00000567114,ENST00000567283,ENST00000569601	1839.74	1659.45	2833.00	63.85	48.08
ENSG00000007384	ENST00000262316,ENST00000417043,ENST00000419764,ENST00000428730,ENST00000448893,ENST00000450643,ENST00000472390,ENST00000482904,ENST00000486045,ENST00000487201,ENST00000493647	2008.42	1828.13	1102.00	22.55	16.98
ENSG00000007392	ENST00000293872,ENST00000337351,ENST00000397780,ENST00000397783,ENST00000418978,ENST00000419516,ENST00000426094,ENST00000428363,ENST00000429378,ENST00000430864,ENST00000442701,ENST00000443357,ENST00000464711,ENST00000467552,ENST00000468732,ENST00000469109,ENST00000490762,ENST00000494366,ENST00000494545,ENST00000495349	1187.59	1007.31	1272.00	47.23	35.57
ENSG00000007402	ENST00000266039,ENST00000360963,ENST00000423994,ENST00000424201,ENST00000429770,ENST00000479441,ENST00000483620,ENST00000487413	3835.61	3655.32	434.00	4.44	3.34
ENSG00000007516	ENST00000324385,ENST00000397488,ENST00000421665,ENST00000426824,ENST00000561602,ENST00000561793,ENST00000562208,ENST00000564213,ENST00000565665,ENST00000566162,ENST00000566389,ENST00000567203,ENST00000567825,ENST00000568198,ENST00000568887	3902.35	3722.15	378.33	3.80	2.86
ENSG00000007520	ENST00000007390,ENST00000566296	1169.44	989.15	2842.67	107.49	80.94
ENSG00000007541	ENST00000026218,ENST00000293874,ENST00000321878,ENST00000409439,ENST00000409527,ENST00000420990,ENST00000422307,ENST00000439574,ENST00000443147,ENST00000470411,ENST00000476438,ENST00000480424,ENST00000537901,ENST00000540241,ENST00000540548,ENST00000544860	2610.79	2430.50	2144.00	32.99	24.85
ENSG00000007545	ENST00000293925,ENST00000397412,ENST00000415022,ENST00000466562,ENST00000467286,ENST00000468839,ENST00000492778,ENST00000498594	5066.91	4886.63	2167.14	16.59	12.49
ENSG00000007866	ENST00000338863,ENST00000402886,ENST00000433586	2930.89	2750.60	1560.00	21.21	15.97
ENSG00000007908	ENST00000333360,ENST00000367774,ENST00000367775,ENST00000367776,ENST00000367777,ENST00000461085,ENST00000609271	2433.14	2252.86	0.00	0.00	0.00
ENSG00000007923	ENST00000294401,ENST00000377577,ENST00000426784,ENST00000451196,ENST00000460594,ENST00000465508,ENST00000465911,ENST00000469318,ENST00000472414,ENST00000473993,ENST00000485073	3229.48	3049.19	2625.37	32.20	24.25
ENSG00000007933	ENST00000367755,ENST00000472784,ENST00000478457,ENST00000479749,ENST00000530212,ENST00000534514	2087.00	1906.71	1.00	0.02	0.01
ENSG00000007944	ENST00000349606,ENST00000356840	1972.49	1792.20	304.00	6.34	4.78
ENSG00000007952	ENST00000217885,ENST00000372960,ENST00000372964,ENST00000372966,ENST00000427768	1607.40	1427.12	0.00	0.00	0.00
ENSG00000007968	ENST00000361729,ENST00000487237	5121.67	4941.38	3301.00	24.99	18.82
ENSG00000008018	ENST00000262193,ENST00000462957	928.37	748.08	6385.00	319.23	240.40
ENSG00000008056	ENST00000295987,ENST00000340666	3175.10	2994.81	175.00	2.19	1.65
ENSG00000008083	ENST00000341776,ENST00000397311,ENST00000474854	5651.73	5471.43	1057.00	7.23	5.44
ENSG00000008086	ENST00000379989,ENST00000379996,ENST00000463994,ENST00000623364,ENST00000623535,ENST00000623610,ENST00000624700,ENST00000624953	6871.29	6691.00	245.00	1.37	1.03
ENSG00000008118	ENST00000009105,ENST00000361322,ENST00000423146,ENST00000494990	2440.00	2259.71	7.00	0.12	0.09
ENSG00000008128	ENST00000356200,ENST00000356937,ENST00000357760,ENST00000358779,ENST00000378633,ENST00000378638,ENST00000401096,ENST00000404249,ENST00000460465,ENST00000463652,ENST00000464748,ENST00000468397,ENST00000468800,ENST00000474916,ENST00000478901,ENST00000479362,ENST00000487462,ENST00000489300,ENST00000491311,ENST00000492390,ENST00000495016,ENST00000498810,ENST00000509982	1606.24	1425.99	730.86	19.17	14.44
ENSG00000008130	ENST00000341426,ENST00000341991,ENST00000342348,ENST00000378625,ENST00000460602,ENST00000464373,ENST00000469045,ENST00000477235,ENST00000480499,ENST00000480542,ENST00000489538,ENST00000492768,ENST00000492845,ENST00000497186,ENST00000497615,ENST00000497747,ENST00000498806	2456.14	2276.17	1559.00	25.62	19.29
ENSG00000008196	ENST00000344788,ENST00000393655,ENST00000489228	2468.33	2288.05	0.00	0.00	0.00
ENSG00000008197	ENST00000008391,ENST00000492804	1711.00	1530.71	1.00	0.02	0.02
ENSG00000008226	ENST00000308059,ENST00000346219,ENST00000440294,ENST00000447130,ENST00000469151,ENST00000477260,ENST00000478428	3250.44	3070.15	9.36	0.11	0.09
ENSG00000008256	ENST00000350796,ENST00000396741,ENST00000461891,ENST00000465320,ENST00000466543,ENST00000478541,ENST00000481329,ENST00000482460,ENST00000488964,ENST00000491641,ENST00000495176	4355.50	4175.21	9313.00	83.43	62.82
ENSG00000008277	ENST00000265727,ENST00000398201,ENST00000398203,ENST00000398204,ENST00000398209,ENST00000412441,ENST00000413139,ENST00000426930,ENST00000439864,ENST00000476330,ENST00000478920	2395.04	2214.75	129.00	2.18	1.64
ENSG00000008282	ENST00000011473,ENST00000455385,ENST00000460770,ENST00000464029,ENST00000470347,ENST00000483448	1965.18	1784.89	1861.00	39.00	29.37
ENSG00000008283	ENST00000360793,ENST00000392975,ENST00000392976,ENST00000448884,ENST00000542042,ENST00000577368,ENST00000577989,ENST00000578016,ENST00000578072,ENST00000580592,ENST00000580691,ENST00000581163,ENST00000581573,ENST00000582034,ENST00000582143,ENST00000582297,ENST00000582997,ENST00000583478,ENST00000584031,ENST00000584291,ENST00000585153	2630.21	2449.93	2164.00	33.04	24.88
ENSG00000008294	ENST00000262013,ENST00000357122,ENST00000502329,ENST00000505173,ENST00000505279,ENST00000506483,ENST00000506500,ENST00000509724,ENST00000510283,ENST00000510855,ENST00000511312,ENST00000511795,ENST00000511987,ENST00000513547,ENST00000513746,ENST00000513827,ENST00000513906,ENST00000514205,ENST00000514613,ENST00000515685,ENST00000576492,ENST00000618113	4204.07	4023.79	4209.00	39.12	29.46
ENSG00000008300	ENST00000164024,ENST00000461362,ENST00000470999,ENST00000498057	7582.18	7401.89	2070.00	10.46	7.88
ENSG00000008311	ENST00000358954,ENST00000393376,ENST00000417368,ENST00000426162,ENST00000431170,ENST00000460376,ENST00000473553	3125.94	2945.65	260.00	3.30	2.49
ENSG00000008323	ENST00000011684,ENST00000304581,ENST00000396988,ENST00000449001,ENST00000535616,ENST00000536531,ENST00000538208,ENST00000543000,ENST00000544743	1544.02	1363.73	18.00	0.49	0.37
ENSG00000008324	ENST00000011691,ENST00000447630,ENST00000474941	821.62	641.34	329.04	19.19	14.45
ENSG00000008382	ENST00000262966,ENST00000359935,ENST00000594162,ENST00000594716,ENST00000596722,ENST00000597036,ENST00000599840,ENST00000601877	1427.90	1247.64	348.84	10.46	7.88
ENSG00000008394	ENST00000010404,ENST00000359720,ENST00000396207,ENST00000396209,ENST00000396210,ENST00000534835,ENST00000535309,ENST00000535624,ENST00000536371,ENST00000537878,ENST00000538857,ENST00000538885,ENST00000539036,ENST00000539708,ENST00000540056,ENST00000540126,ENST00000542256,ENST00000543076,ENST00000624056	806.21	625.96	289.00	17.27	13.00
